applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
2652,Male,Yes,1,Not Graduate,No,8967,5130,287,300,0,Rural,Rejected
2653,Female,No,2,Graduate,No,5200,9516,278,120,1,Rural,Approved
2654,Female,No,2,Not Graduate,Yes,5500,5772,224,180,1,Urban,Approved
2655,Female,Yes,0,Graduate,No,1746,3451,79,120,1,Urban,Rejected
2656,Female,Yes,1,Graduate,Yes,2449,8536,150,240,1,Semiurban,Approved
2657,Male,No,1,Graduate,Yes,11686,9428,352,240,0,Semiurban,Approved
2658,Male,No,2,Graduate,Yes,11074,8685,313,360,0,Urban,Rejected
2659,Male,Yes,3,Not Graduate,No,4898,5112,485,360,0,Urban,Rejected
2660,Male,No,1,Graduate,No,12703,2674,467,300,1,Urban,Approved
2661,Female,No,2,Not Graduate,Yes,10558,8456,63,360,1,Rural,Approved
2662,Male,No,3,Not Graduate,Yes,11283,5781,482,360,1,Urban,Approved
2663,Female,No,2,Not Graduate,Yes,10269,2365,302,180,1,Semiurban,Approved
2664,Male,Yes,2,Graduate,No,13345,1921,129,240,0,Semiurban,Rejected
2665,Male,Yes,0,Not Graduate,Yes,3459,7501,82,300,1,Urban,Approved
2666,Male,No,3,Not Graduate,Yes,5201,6967,168,360,1,Urban,Approved
2667,Female,Yes,3,Graduate,Yes,10950,3484,133,180,0,Urban,Rejected
2668,Female,No,3,Graduate,Yes,6652,7556,250,180,0,Rural,Rejected
2669,Female,Yes,0,Graduate,Yes,4886,5651,309,300,1,Urban,Approved
2670,Female,Yes,2,Graduate,Yes,6306,2045,67,360,1,Rural,Approved
2671,Male,No,3,Graduate,Yes,4794,1785,443,360,0,Rural,Rejected
2672,Male,No,2,Graduate,Yes,13018,8149,88,120,1,Urban,Approved
2673,Male,Yes,2,Not Graduate,Yes,1954,6920,463,240,1,Semiurban,Rejected
2674,Female,Yes,1,Graduate,No,11187,672,244,120,0,Urban,Rejected
2675,Female,No,0,Not Graduate,Yes,9934,6636,161,120,0,Semiurban,Rejected
2676,Male,No,1,Graduate,No,14960,8727,369,120,1,Semiurban,Approved
2677,Male,No,1,Not Graduate,Yes,13337,4417,271,240,1,Rural,Approved
2678,Female,No,1,Not Graduate,Yes,3875,3496,271,300,1,Semiurban,Approved
2679,Female,No,2,Graduate,No,12736,1690,385,120,0,Rural,Approved
2680,Female,Yes,0,Graduate,Yes,7831,9751,434,360,1,Rural,Approved
2681,Female,No,2,Graduate,Yes,11231,6306,223,120,1,Rural,Approved
2682,Male,Yes,0,Not Graduate,Yes,4055,6912,157,300,1,Semiurban,Approved
2683,Male,Yes,1,Not Graduate,Yes,14230,4792,253,240,0,Urban,Approved
2684,Male,No,1,Not Graduate,Yes,8347,8551,225,120,0,Rural,Rejected
2685,Female,No,3,Graduate,Yes,2679,10000,262,180,1,Urban,Rejected
2686,Male,Yes,2,Graduate,No,6945,2227,417,120,0,Semiurban,Rejected
2687,Female,Yes,1,Graduate,Yes,8010,7121,439,240,1,Urban,Approved
2688,Male,No,2,Graduate,No,9696,9194,499,300,1,Rural,Approved
2689,Male,Yes,2,Graduate,Yes,9863,3897,431,240,1,Semiurban,Approved
2690,Female,Yes,2,Graduate,No,12677,871,82,180,0,Urban,Approved
2691,Female,Yes,2,Graduate,Yes,4877,1993,54,240,1,Semiurban,Approved
2692,Female,No,2,Graduate,No,10165,4646,444,120,0,Rural,Rejected
2693,Female,No,3,Not Graduate,Yes,7578,5149,403,360,0,Urban,Approved
2694,Female,No,0,Graduate,Yes,2402,7706,385,180,0,Rural,Approved
2695,Male,Yes,1,Not Graduate,Yes,2873,4648,285,120,0,Semiurban,Rejected
2696,Male,Yes,3,Not Graduate,No,13755,918,433,180,0,Rural,Approved
2697,Male,Yes,3,Graduate,No,3267,8166,489,120,0,Urban,Approved
2698,Male,Yes,2,Graduate,No,11016,7414,319,360,0,Urban,Approved
2699,Female,No,3,Graduate,No,9573,8899,456,300,1,Urban,Approved
2700,Male,No,3,Graduate,Yes,1638,9634,212,120,1,Urban,Rejected
2701,Female,Yes,1,Graduate,No,11961,2130,433,240,1,Urban,Approved
2702,Female,No,3,Graduate,No,13849,6623,385,300,0,Urban,Rejected
2703,Female,Yes,1,Not Graduate,No,1684,800,371,180,0,Semiurban,Approved
2704,Female,Yes,2,Graduate,Yes,6998,558,459,240,1,Rural,Approved
2705,Female,No,0,Not Graduate,Yes,5868,4499,232,180,0,Semiurban,Rejected
2706,Female,Yes,3,Graduate,No,13436,4090,119,360,0,Urban,Approved
2707,Female,Yes,1,Not Graduate,No,4475,4910,143,300,0,Semiurban,Rejected
2708,Female,Yes,0,Graduate,No,6438,2501,122,240,1,Urban,Approved
2709,Male,Yes,2,Not Graduate,Yes,2611,1737,406,240,1,Rural,Rejected
2710,Male,Yes,0,Not Graduate,No,3309,6165,479,120,0,Urban,Rejected
2711,Female,No,1,Not Graduate,No,1979,823,457,180,1,Urban,Approved
2712,Male,Yes,2,Not Graduate,Yes,6785,8632,321,300,0,Urban,Approved
2713,Male,No,2,Not Graduate,No,6482,7978,127,180,1,Urban,Approved
2714,Female,No,1,Not Graduate,No,10372,536,286,300,1,Urban,Approved
2715,Male,No,1,Not Graduate,No,14180,1611,333,360,0,Urban,Rejected
2716,Female,Yes,0,Not Graduate,No,6229,1,383,300,0,Semiurban,Rejected
2717,Male,No,2,Graduate,No,6796,8461,255,120,1,Semiurban,Approved
2718,Female,No,3,Graduate,No,6734,8864,149,240,1,Semiurban,Approved
2719,Female,Yes,3,Graduate,Yes,4431,9628,420,180,1,Urban,Approved
2720,Male,No,1,Graduate,Yes,8791,1518,94,120,0,Urban,Approved
2721,Female,No,3,Not Graduate,No,10127,4521,205,300,1,Urban,Approved
2722,Male,No,2,Not Graduate,No,3451,4144,405,120,1,Urban,Approved
2723,Female,Yes,1,Graduate,Yes,8005,4426,229,360,1,Rural,Approved
2724,Female,Yes,0,Not Graduate,Yes,7863,7103,68,120,1,Semiurban,Approved
2725,Female,No,0,Not Graduate,Yes,10755,4941,162,240,0,Urban,Rejected
2726,Male,No,3,Not Graduate,No,5074,7896,70,180,1,Rural,Approved
2727,Female,Yes,1,Graduate,Yes,8324,5317,110,360,1,Urban,Approved
2728,Female,No,1,Graduate,Yes,2123,6336,261,360,0,Semiurban,Approved
2729,Female,Yes,3,Not Graduate,Yes,13725,9593,288,240,1,Semiurban,Approved
2730,Female,Yes,0,Graduate,No,9378,3174,238,120,0,Rural,Approved
2731,Female,Yes,2,Not Graduate,No,8251,5842,206,240,0,Rural,Rejected
2732,Female,Yes,3,Graduate,No,5779,4163,497,240,0,Rural,Approved
2733,Male,No,0,Graduate,Yes,6169,5005,212,240,0,Rural,Rejected
2734,Female,No,1,Not Graduate,No,12796,6340,347,180,0,Rural,Approved
2735,Male,Yes,0,Graduate,No,8118,7764,117,240,0,Urban,Rejected
2736,Female,Yes,2,Graduate,Yes,4273,8620,208,300,1,Rural,Approved
2737,Female,No,3,Graduate,No,5586,5778,72,120,1,Semiurban,Approved
2738,Male,Yes,0,Graduate,Yes,2206,8109,186,360,1,Rural,Rejected
2739,Male,Yes,1,Graduate,No,13662,198,134,300,0,Urban,Rejected
2740,Male,No,1,Not Graduate,No,6709,3029,221,120,1,Urban,Approved
2741,Female,Yes,0,Not Graduate,Yes,4864,4789,80,300,1,Rural,Approved
2742,Female,No,3,Not Graduate,Yes,1965,5561,291,300,0,Rural,Rejected
2743,Female,No,0,Graduate,No,9056,8060,97,180,0,Urban,Approved
2744,Male,Yes,0,Not Graduate,Yes,6254,8893,321,180,0,Semiurban,Approved
2745,Male,Yes,3,Not Graduate,No,7525,8353,485,120,0,Urban,Rejected
2746,Female,No,3,Not Graduate,No,3855,7803,82,240,1,Semiurban,Approved
2747,Male,No,2,Graduate,Yes,3351,4300,306,180,1,Rural,Approved
2748,Male,Yes,0,Not Graduate,No,6443,6312,231,180,1,Rural,Approved
2749,Female,Yes,0,Not Graduate,Yes,8883,1395,169,360,0,Urban,Rejected
2750,Male,No,1,Not Graduate,Yes,12706,3846,351,300,1,Semiurban,Approved
2751,Male,Yes,1,Graduate,Yes,1975,9267,155,120,0,Rural,Approved
2752,Male,No,2,Not Graduate,Yes,7041,1924,161,120,0,Urban,Rejected
2753,Male,Yes,0,Not Graduate,Yes,4368,8512,309,180,0,Rural,Approved
2754,Male,Yes,0,Not Graduate,Yes,9496,5987,63,240,0,Semiurban,Approved
2755,Female,Yes,0,Graduate,No,2588,1247,484,360,0,Urban,Approved
2756,Female,No,2,Not Graduate,Yes,12184,992,249,120,1,Semiurban,Approved
2757,Male,Yes,1,Graduate,No,14025,9422,72,300,0,Rural,Rejected
2758,Male,No,2,Not Graduate,No,8024,2412,467,120,0,Urban,Rejected
2759,Female,No,0,Graduate,No,4578,9408,361,360,1,Semiurban,Approved
2760,Female,Yes,3,Not Graduate,No,9369,8556,430,120,0,Rural,Approved
2761,Male,Yes,2,Not Graduate,No,13205,8542,111,300,0,Urban,Rejected
2762,Male,Yes,2,Not Graduate,No,3884,3841,72,180,1,Semiurban,Approved
2763,Female,Yes,1,Graduate,No,10443,9747,344,240,1,Semiurban,Approved
2764,Male,No,2,Graduate,Yes,14329,7535,116,120,0,Rural,Rejected
2765,Male,No,0,Graduate,Yes,14617,886,339,180,0,Urban,Approved
2766,Male,Yes,1,Not Graduate,No,12412,3532,175,180,1,Urban,Approved
2767,Female,No,3,Graduate,Yes,11686,5074,341,360,0,Urban,Rejected
2768,Female,No,2,Graduate,Yes,9115,7703,409,180,1,Urban,Approved
2769,Female,Yes,0,Not Graduate,Yes,7701,4954,96,300,1,Rural,Approved
2770,Female,Yes,2,Graduate,No,10386,7587,331,120,1,Urban,Approved
2771,Female,No,0,Not Graduate,No,9578,12,305,180,0,Urban,Approved
2772,Male,No,0,Graduate,No,10724,6643,147,180,1,Urban,Approved
2773,Male,No,1,Graduate,No,7554,8321,222,240,0,Urban,Approved
2774,Male,No,0,Graduate,No,4168,1743,247,120,0,Rural,Rejected
2775,Female,Yes,2,Graduate,No,10190,792,228,300,0,Semiurban,Rejected
2776,Male,Yes,2,Graduate,No,6101,1682,310,360,0,Rural,Rejected
2777,Female,Yes,3,Graduate,No,7558,1027,315,180,0,Rural,Approved
2778,Female,No,3,Not Graduate,Yes,12970,8580,191,180,1,Rural,Approved
2779,Male,No,3,Not Graduate,Yes,4439,4817,149,240,0,Semiurban,Rejected
2780,Male,No,2,Not Graduate,No,2753,4870,452,300,1,Rural,Rejected
2781,Male,Yes,1,Not Graduate,No,6525,6309,322,180,0,Rural,Rejected
2782,Male,No,1,Graduate,Yes,8205,2501,273,120,0,Rural,Approved
2783,Male,Yes,0,Not Graduate,No,9790,293,447,120,0,Rural,Approved
2784,Male,No,2,Graduate,Yes,13214,5041,403,240,1,Semiurban,Approved
2785,Female,No,2,Graduate,Yes,12397,8846,361,360,0,Semiurban,Rejected
2786,Female,No,1,Not Graduate,Yes,12191,167,363,360,1,Urban,Approved
2787,Male,No,2,Not Graduate,No,13635,6311,285,360,0,Urban,Rejected
2788,Male,No,3,Not Graduate,No,3776,3385,151,240,1,Rural,Approved
2789,Female,No,1,Not Graduate,No,8628,4543,392,240,0,Urban,Approved
2790,Male,Yes,1,Graduate,Yes,10242,7447,221,300,1,Urban,Approved
2791,Male,No,2,Graduate,Yes,12884,8132,463,300,1,Rural,Approved
2792,Female,Yes,3,Graduate,Yes,6407,9801,338,360,0,Rural,Rejected
2793,Male,No,0,Graduate,No,4000,6294,455,180,1,Semiurban,Approved
2794,Female,Yes,1,Not Graduate,Yes,6736,9364,112,360,0,Urban,Approved
2795,Male,No,0,Not Graduate,No,5108,5851,498,300,1,Urban,Approved
2796,Female,No,3,Graduate,Yes,6191,8646,109,240,0,Rural,Rejected
2797,Female,Yes,2,Graduate,Yes,4515,8360,174,120,1,Semiurban,Approved
2798,Female,No,3,Graduate,No,3369,2069,418,240,0,Semiurban,Approved
2799,Male,No,2,Not Graduate,No,3279,7048,384,240,1,Semiurban,Approved
2800,Male,Yes,3,Not Graduate,Yes,5035,872,106,240,1,Rural,Approved
2801,Female,Yes,2,Graduate,No,8156,4645,307,120,0,Semiurban,Rejected
2802,Female,No,2,Not Graduate,No,9585,6685,477,180,1,Urban,Approved
2803,Male,Yes,0,Graduate,Yes,7820,9698,282,180,1,Urban,Approved
2804,Female,No,3,Graduate,No,5281,5331,484,240,1,Urban,Approved
2805,Male,Yes,0,Not Graduate,No,11721,8098,279,360,1,Semiurban,Approved
2806,Female,No,2,Not Graduate,No,2096,2127,320,300,0,Urban,Rejected
2807,Male,Yes,1,Graduate,No,6049,1577,148,120,0,Urban,Approved
2808,Male,No,0,Not Graduate,Yes,2119,2772,429,180,0,Urban,Approved
2809,Female,Yes,3,Graduate,No,5868,1463,276,240,0,Rural,Rejected
2810,Male,No,0,Graduate,Yes,7851,2752,351,300,1,Semiurban,Approved
2811,Male,No,1,Graduate,No,12243,1659,214,300,0,Semiurban,Rejected
2812,Female,Yes,1,Not Graduate,Yes,11669,1264,445,300,1,Rural,Approved
2813,Male,Yes,3,Not Graduate,Yes,13915,3983,190,120,0,Rural,Rejected
2814,Female,Yes,3,Graduate,Yes,3624,9024,346,120,0,Urban,Rejected
2815,Female,No,1,Not Graduate,Yes,4577,3129,414,240,0,Semiurban,Approved
2816,Male,Yes,1,Not Graduate,Yes,2324,9881,363,240,1,Urban,Rejected
2817,Female,No,3,Not Graduate,Yes,5863,3765,461,240,1,Urban,Approved
2818,Male,Yes,2,Not Graduate,Yes,12045,8766,276,300,0,Urban,Approved
2819,Male,No,0,Not Graduate,No,9437,9289,51,120,1,Semiurban,Approved
2820,Female,No,3,Graduate,No,1508,3926,79,300,1,Semiurban,Approved
2821,Female,Yes,3,Not Graduate,Yes,6201,4809,469,240,0,Rural,Approved
2822,Female,No,2,Not Graduate,Yes,7485,4884,256,300,0,Urban,Approved
2823,Male,Yes,3,Not Graduate,Yes,13289,9968,349,360,1,Urban,Approved
2824,Female,No,3,Graduate,No,9413,4318,339,300,0,Semiurban,Rejected
2825,Male,No,2,Graduate,No,10382,6302,343,180,0,Semiurban,Approved
2826,Male,No,2,Not Graduate,No,5752,4504,104,240,0,Semiurban,Rejected
2827,Female,No,2,Not Graduate,No,10253,4689,492,180,0,Semiurban,Approved
2828,Female,No,0,Not Graduate,No,5593,918,52,180,0,Rural,Approved
2829,Male,No,1,Graduate,Yes,14610,4321,185,120,1,Urban,Approved
2830,Male,No,1,Graduate,Yes,2884,5662,295,180,1,Urban,Rejected
2831,Female,No,0,Not Graduate,Yes,14587,7171,494,180,0,Semiurban,Approved
2832,Male,Yes,0,Graduate,No,9382,3916,354,120,0,Semiurban,Approved
2833,Male,No,2,Graduate,Yes,13640,9470,304,180,0,Semiurban,Approved
2834,Male,Yes,3,Graduate,No,2007,5946,374,120,0,Urban,Rejected
2835,Female,Yes,3,Graduate,No,13732,9056,332,120,0,Urban,Rejected
2836,Female,No,0,Graduate,No,8477,9560,325,360,0,Urban,Approved
2837,Male,No,0,Not Graduate,No,10030,9955,425,120,1,Semiurban,Approved
2838,Male,No,2,Graduate,No,2545,609,222,300,0,Rural,Rejected
2839,Male,Yes,3,Not Graduate,Yes,3776,6559,118,360,0,Semiurban,Approved
2840,Female,No,0,Not Graduate,No,4794,3127,355,300,1,Urban,Approved
2841,Male,No,1,Graduate,No,3550,5286,464,180,0,Semiurban,Approved
2842,Male,No,0,Not Graduate,No,12916,940,418,300,0,Semiurban,Rejected
2843,Male,Yes,0,Graduate,No,1523,9518,281,360,0,Rural,Approved
2844,Male,Yes,2,Not Graduate,No,7138,4392,108,120,0,Urban,Approved
2845,Male,No,3,Graduate,No,2157,3322,115,120,0,Rural,Approved
2846,Female,Yes,3,Graduate,No,11007,4100,88,180,0,Rural,Rejected
2847,Female,No,1,Not Graduate,No,13184,6675,229,120,1,Semiurban,Approved
2848,Male,No,2,Not Graduate,No,14526,8232,224,120,1,Semiurban,Approved
2849,Female,No,3,Not Graduate,Yes,9709,3903,302,240,0,Semiurban,Approved
2850,Male,Yes,2,Graduate,No,11365,2960,349,300,0,Rural,Approved
2851,Female,No,2,Graduate,No,11999,1023,237,180,0,Urban,Rejected
2852,Male,Yes,0,Graduate,Yes,9946,3333,494,300,0,Semiurban,Approved
2853,Female,Yes,2,Not Graduate,No,2456,6719,343,180,1,Rural,Approved
2854,Male,No,3,Graduate,Yes,11457,358,189,240,0,Urban,Rejected
2855,Male,Yes,2,Graduate,Yes,12877,2155,144,300,1,Rural,Approved
2856,Male,Yes,2,Not Graduate,Yes,6574,7831,310,360,1,Urban,Approved
2857,Male,No,0,Graduate,No,2851,9731,464,300,0,Semiurban,Approved
2858,Female,Yes,1,Graduate,No,2329,1116,115,300,0,Rural,Rejected
2859,Male,Yes,3,Graduate,No,9601,1405,274,120,0,Urban,Approved
2860,Female,Yes,0,Not Graduate,Yes,10167,492,340,300,0,Urban,Approved
2861,Male,Yes,3,Not Graduate,No,8307,6645,261,360,0,Rural,Rejected
2862,Male,Yes,1,Graduate,No,9253,8149,352,360,1,Rural,Approved
2863,Male,Yes,2,Not Graduate,Yes,3918,5954,252,180,1,Urban,Approved
2864,Female,No,2,Not Graduate,No,7705,956,176,120,1,Semiurban,Approved
2865,Female,Yes,2,Graduate,No,14564,1023,242,360,1,Semiurban,Approved
2866,Female,No,1,Graduate,No,10937,1321,288,180,0,Semiurban,Approved
2867,Male,Yes,2,Not Graduate,No,4608,3654,300,120,0,Semiurban,Approved
2868,Female,No,3,Not Graduate,Yes,14895,7522,402,120,1,Semiurban,Approved
2869,Female,No,3,Graduate,No,8674,3878,201,240,0,Urban,Approved
2870,Male,Yes,1,Not Graduate,No,4465,7627,482,240,1,Rural,Approved
2871,Male,Yes,3,Not Graduate,Yes,5527,4006,374,300,0,Urban,Approved
2872,Male,No,3,Not Graduate,No,5562,605,159,120,1,Urban,Approved
2873,Female,No,2,Graduate,Yes,10100,8855,74,240,1,Rural,Approved
2874,Male,Yes,1,Graduate,Yes,4619,6001,116,180,0,Rural,Approved
2875,Male,Yes,0,Not Graduate,Yes,2180,6831,69,300,1,Urban,Approved
2876,Female,No,1,Graduate,Yes,4254,2435,288,360,0,Rural,Rejected
2877,Male,No,3,Not Graduate,No,2639,9044,350,360,0,Rural,Rejected
2878,Female,Yes,3,Not Graduate,Yes,4749,4775,438,360,0,Rural,Approved
2879,Female,No,1,Not Graduate,No,5207,3410,284,240,1,Semiurban,Approved
2880,Female,Yes,0,Not Graduate,No,3049,7212,369,180,1,Urban,Approved
2881,Female,No,0,Graduate,No,11330,7912,305,180,0,Urban,Approved
2882,Female,No,3,Not Graduate,Yes,5478,7950,267,300,1,Rural,Approved
2883,Male,No,3,Not Graduate,No,11437,6300,77,300,1,Urban,Approved
2884,Male,Yes,3,Graduate,Yes,14609,2335,253,360,1,Semiurban,Approved
2885,Male,Yes,2,Graduate,No,14165,5690,121,300,0,Urban,Approved
2886,Male,No,0,Not Graduate,Yes,2251,7261,136,240,0,Semiurban,Rejected
2887,Female,No,1,Graduate,No,10748,8579,258,360,1,Semiurban,Approved
2888,Male,Yes,3,Not Graduate,No,5816,7512,304,240,1,Rural,Approved
2889,Male,Yes,2,Graduate,Yes,9489,9889,378,300,1,Rural,Approved
2890,Male,No,0,Not Graduate,No,12860,4497,273,120,1,Urban,Approved
2891,Female,No,2,Not Graduate,Yes,11241,961,317,360,1,Semiurban,Approved
2892,Male,No,3,Not Graduate,Yes,6963,9935,387,120,0,Semiurban,Rejected
2893,Female,Yes,3,Graduate,No,3295,9702,373,300,1,Urban,Approved
2894,Female,Yes,1,Not Graduate,Yes,14304,3971,411,300,1,Urban,Approved
2895,Female,Yes,1,Graduate,No,11040,622,434,360,1,Semiurban,Approved
2896,Female,No,1,Graduate,Yes,9475,4674,62,300,1,Rural,Approved
2897,Female,No,3,Graduate,No,10238,6873,480,180,1,Semiurban,Approved
2898,Male,Yes,2,Graduate,Yes,13302,2645,255,300,1,Rural,Approved
2899,Female,No,3,Not Graduate,No,11658,9411,325,300,0,Semiurban,Rejected
2900,Female,Yes,1,Graduate,Yes,9142,4904,355,300,0,Urban,Approved
2901,Male,No,0,Not Graduate,Yes,5378,9539,140,360,0,Urban,Rejected
2902,Female,Yes,3,Graduate,Yes,2470,4877,394,360,0,Urban,Approved
2903,Female,No,2,Graduate,Yes,8139,171,267,240,1,Urban,Approved
2904,Male,Yes,3,Not Graduate,No,5532,896,115,180,0,Rural,Approved
2905,Male,No,0,Not Graduate,Yes,7435,466,387,180,0,Rural,Rejected
2906,Female,Yes,1,Graduate,No,7019,3000,407,300,0,Semiurban,Rejected
2907,Female,No,0,Not Graduate,No,10105,2597,383,120,0,Rural,Approved
2908,Female,No,0,Graduate,Yes,13449,5069,399,180,1,Semiurban,Approved
2909,Male,Yes,0,Not Graduate,No,5708,6616,300,180,1,Urban,Approved
2910,Female,Yes,0,Graduate,No,8930,2361,432,180,1,Rural,Approved
2911,Female,Yes,2,Graduate,Yes,6993,4966,218,300,1,Rural,Approved
2912,Female,No,0,Graduate,Yes,12454,9459,366,300,1,Urban,Approved
2913,Male,Yes,0,Not Graduate,Yes,1624,390,105,300,1,Rural,Rejected
2914,Male,Yes,2,Not Graduate,No,1932,4260,421,180,0,Semiurban,Rejected
2915,Male,No,2,Not Graduate,Yes,4951,2988,484,360,0,Semiurban,Approved
2916,Female,Yes,1,Graduate,Yes,4897,1765,264,240,1,Semiurban,Approved
2917,Female,No,0,Graduate,No,7863,6190,352,120,1,Urban,Approved
2918,Male,Yes,0,Not Graduate,Yes,5267,2872,162,300,0,Rural,Approved
2919,Female,No,2,Graduate,No,2536,8966,98,180,1,Urban,Approved
2920,Male,Yes,2,Not Graduate,Yes,1848,6465,96,120,0,Urban,Approved
2921,Male,Yes,2,Graduate,Yes,9883,7764,403,120,0,Urban,Rejected
2922,Male,Yes,0,Not Graduate,Yes,12044,4048,113,180,1,Semiurban,Approved
2923,Female,No,2,Graduate,No,5542,4352,91,240,0,Semiurban,Approved
2924,Male,No,0,Not Graduate,No,11177,6058,212,240,1,Semiurban,Approved
2925,Male,No,2,Not Graduate,Yes,14489,6926,291,240,1,Urban,Approved
2926,Male,No,1,Graduate,Yes,3496,3017,266,180,0,Urban,Approved
2927,Female,No,1,Graduate,Yes,13385,5648,79,300,1,Semiurban,Approved
2928,Male,Yes,0,Graduate,Yes,13003,3499,202,180,1,Semiurban,Approved
2929,Male,No,3,Graduate,Yes,10792,3280,164,300,1,Urban,Approved
2930,Male,No,2,Graduate,No,4631,9156,170,360,1,Urban,Approved
2931,Male,No,3,Not Graduate,Yes,11622,1189,406,300,0,Rural,Rejected
2932,Male,Yes,3,Graduate,Yes,12480,6783,79,120,0,Semiurban,Rejected
2933,Female,No,0,Graduate,No,8117,7801,490,240,0,Semiurban,Approved
2934,Male,Yes,3,Not Graduate,No,4951,1224,375,240,1,Rural,Approved
2935,Male,Yes,3,Graduate,No,14140,2,397,300,0,Urban,Rejected
2936,Female,Yes,1,Not Graduate,Yes,13631,8825,187,300,1,Urban,Approved
2937,Male,Yes,2,Not Graduate,Yes,13483,3577,463,240,1,Semiurban,Approved
2938,Male,No,0,Graduate,No,12474,9208,459,120,1,Urban,Approved
2939,Male,No,0,Graduate,Yes,6461,3059,183,240,1,Urban,Approved
2940,Female,No,1,Not Graduate,Yes,13597,5691,56,240,1,Urban,Approved
2941,Female,Yes,3,Not Graduate,Yes,5201,4295,323,180,0,Rural,Approved
2942,Male,No,1,Not Graduate,No,8692,856,99,360,0,Rural,Rejected
2943,Male,Yes,1,Graduate,Yes,11398,6023,154,360,0,Semiurban,Rejected
2944,Male,Yes,1,Not Graduate,Yes,9281,6082,79,300,0,Rural,Rejected
2945,Male,No,2,Not Graduate,Yes,8724,9972,153,240,0,Semiurban,Approved
2946,Male,Yes,3,Graduate,No,5507,1133,474,180,0,Semiurban,Approved
2947,Male,Yes,3,Graduate,Yes,10830,5269,340,240,0,Semiurban,Approved
2948,Male,Yes,1,Graduate,Yes,2678,8446,178,120,0,Semiurban,Approved
2949,Female,Yes,1,Graduate,No,14847,2165,440,360,0,Urban,Approved
2950,Female,Yes,3,Graduate,Yes,11496,4665,59,120,1,Rural,Approved
2951,Female,Yes,2,Graduate,No,10301,6712,339,360,0,Urban,Rejected
2952,Female,Yes,0,Graduate,No,14868,6993,471,180,1,Semiurban,Approved
2953,Female,No,1,Graduate,No,7692,9867,400,120,1,Rural,Approved
2954,Male,Yes,3,Graduate,Yes,4533,7899,225,360,0,Rural,Approved
2955,Male,Yes,1,Not Graduate,No,4391,3645,464,180,1,Rural,Approved
2956,Female,Yes,2,Graduate,Yes,3074,2298,282,180,1,Semiurban,Approved
2957,Female,Yes,1,Graduate,Yes,5595,4151,437,120,0,Rural,Rejected
2958,Female,Yes,2,Not Graduate,Yes,4473,6308,186,360,0,Rural,Rejected
2959,Female,Yes,1,Graduate,Yes,7689,2581,185,300,0,Urban,Approved
2960,Male,Yes,0,Graduate,Yes,12136,1895,435,120,1,Urban,Approved
2961,Male,Yes,0,Graduate,Yes,11456,3568,472,360,0,Semiurban,Rejected
2962,Female,Yes,1,Not Graduate,Yes,3440,8614,80,300,0,Rural,Approved
2963,Male,Yes,0,Not Graduate,Yes,14526,7680,378,360,1,Rural,Approved
2964,Female,Yes,1,Graduate,No,13107,220,299,180,1,Rural,Approved
2965,Female,Yes,0,Graduate,Yes,5627,9962,220,120,1,Urban,Approved
2966,Male,Yes,0,Graduate,No,9117,7018,381,360,1,Semiurban,Approved
2967,Female,Yes,2,Graduate,No,4219,2067,90,240,1,Urban,Approved
2968,Female,No,0,Not Graduate,Yes,14575,9528,162,360,1,Urban,Approved
2969,Male,No,3,Graduate,Yes,11927,3417,414,180,1,Semiurban,Approved
2970,Male,Yes,3,Graduate,Yes,4019,6560,323,300,1,Urban,Approved
2971,Male,Yes,1,Not Graduate,Yes,4396,7182,462,120,1,Rural,Approved
2972,Female,No,0,Not Graduate,Yes,6949,9813,144,120,0,Semiurban,Rejected
2973,Male,No,0,Not Graduate,No,8182,5505,470,240,0,Urban,Rejected
2974,Female,Yes,0,Graduate,Yes,14668,8880,461,300,1,Rural,Approved
2975,Female,Yes,0,Not Graduate,No,8767,4763,122,300,1,Rural,Approved
2976,Female,No,2,Not Graduate,No,14804,961,453,240,1,Urban,Approved
2977,Male,No,2,Not Graduate,No,14441,5037,301,120,0,Urban,Rejected
2978,Male,No,3,Not Graduate,Yes,14945,2289,439,300,0,Rural,Approved
2979,Female,Yes,3,Graduate,No,8928,3677,376,300,0,Semiurban,Approved
